max payne 3 ost,health,7.0
the sister,marissa nadler,7.0
journey of the deep sea dweller ii,drexciya,8.6
generals,the mynabirds,7.5
merciless,mike shiflet,7.3
valtari,sigur rs,6.1
this is pil,public image ltd,6.3
what we saw from the cheap seats,regina spektor,6.3
here,edward sharpe & the magnetic zeros,6.0
a monument,tu fawning,7.0
celebration rock,japandroids,8.8
diver,lemonade,6.8
magic hour,scissor sisters,5.3
king tuff,king tuff,7.8
spirits,plankton wat,7.3
heaven,the walkmen,8.1
the plot against common sense,future of the left,6.0
alien tentacle sex ep,talwst,4.0
time team,slugabed,6.8
classical curves,jam city,7.3
empyrean,mutilation rites,7.7
passage,exitmusic,7.6
a shut-in's prayer,advance base,7.4
body faucet,reptar,3.0
words and music by saint etienne,saint etienne,7.8
go! pop! bang!,rye rye,7.0
deep thuds,spacin',7.8
music for neighbors,the trypes,7.5
clear moon,mount eerie,8.3
masterpiece,andrew weatherall,7.8
internal logic,grass widow,7.7
unpatterns,simian mobile disco,6.2
rhine gold,choir of young believers,7.7
cancer for cure,el-p,8.5
natural history,dope body,7.9
sunburn ep,baio,7.2
majenta,jimmy edgar,5.2
pinkish black,pinkish black,7.0
ufabulum,squarepusher,6.3
the visitors [deluxe edition],abba,8.6
dreamchasers 2,meek mill,7.4
rsenkpf,rsenkpf,7.6
civilization,distal,7.7
not your kind of people,garbage,6.4
bizarre ride ii the pharcyde: the singles collection music box,the pharcyde,8.8
a.c.r. 1999,lungfish,7.4
heavy,ethel,7.8
dismania,k-holes,7.1
the only place,best coast,6.2
shot forth self living [expanded edition],medicine,6.9
true,violens,6.9
into the trees,one little plane,6.8
live,me,7.3
r.a.p. music,killer mike,8.6
neck of the woods,silversun pickups,4.8
kima,sidi tour,7.0
v,ktl,8.1
i feel so far away: anthology 1974-1998,moe tucker,6.6
bloom,beach house,9.1
fear fun,father john misty,7.3
motion sickness of time travel,motion sickness of time travel,8.3
prophet,ramona falls,6.5
super vague ep,roomrunner,7.9
isn't anything,my bloody valentine,10.0
royal headache,royal headache,8.0
gallery ep,craft spells,6.2
off!,off!,7.1
dopesmoker,sleep,8.5
a different ship,here we go magic,6.3
deathless master,acephalix,7.5
family perfume vol. 1,white fence,7.6
galaxy garden,lone,8.2
complete discography,moss icon,8.9
the electronic anthology project of dinosaur jr.,the electronic anthology project,6.5
posthuman,jk flesh,7.6
oh holy molar,felix,7.3
we rose from your bed with the sun in our head,swans,8.0
urban turban,cornershop,7.0
death dreams,ps i love you,6.4
hoyas ep,s. carey,7.0
memory,lazer sword,7.5
dr dee,damon albarn,6.7
club rez ep,girl unit,7.5
in the belly of the brazen bull,the cribs,7.3
half blood,horseback,7.6
heirlooms,dave aju,8.0
mondo,electric guest,4.6
electra heart,marina and the diamonds,5.9
the diver,led er est,6.1
exercises ep,cfcf,8.0
live in detroit 1986,fela kuti,7.9
loot,filastine,7.0
damned,wolfbrigade,7.2
master of my make-believe,santigold,6.3
aufheben,the brian jonestown massacre,6.3
strange land,yellow ostrich,6.8
echoes and rhymes,the primitives,7.5
nootropics,lower dens,8.2
reissues,cleaners from venus,8.2
black is beautiful,dean blunt and inga copeland,7.4
i predict a graceful expulsion,cold specks,7.7
the ghost in daylight,gravenhurst,6.2
fevers and mirrors [vinyl reissue],bright eyes,9.0
meantime ep,kwes,7.6
light asylum,light asylum,6.1
dark york,le1f,7.4
concatenating fields,trouble books,7.2
51,kool a.d.,7.9
pluto,future,7.8
first of my kind ep,miles kane,3.5
mohn,mohn,7.0
r.i.p.,actress,8.5
you know you like it ep,alunageorge,7.7
poor moon,hiss golden messenger,7.8
seven bells,secrets of the moon,7.5
valot kaukaa,nuojuva,6.9
all hell,daughn gibson,8.1
ugly,screaming females,8.0
sentenced to life,black breath,7.6
cynic's new year,horse feathers,6.3
lifetime of romance,dylan ettinger,7.9
the money store,death grips,8.7
june 2009,toro y moi,6.0
what kind of world,brendan benson,6.2
true predation,struck by lightning,7.0
golden rhythm/ink music,volcano the bear,6.7
blunderbuss,jack white,7.8
harmonicraft,torche,6.5
candy salad,suckers,6.7
this machine,the dandy warhols,5.1
da mind of traxman,traxman,7.1
the flaming lips and heady fwends,the flaming lips,8.2
blackwater park [legacy edition],opeth,9.0
everything ep,xxxy,7.7
diamond rugs,diamond rugs,5.1
essential mix,rustie,8.1
savage journey to the american dream,stalley,6.2
2 rmx,grinderman,6.0
netherwards,anhedonist,8.2
out of the game,rufus wainwright,6.8
lissy trullie,lissy trullie,6.0
brass tactics ep,dog shredder,7.6
dross glop,battles,7.8
sees the light,la sera,7.5
europe,allo darlin',8.1
history,molly nilsson,7.0
in between,young prisms,6.0
sweet heart sweet light,spiritualized,8.8
spring ep,king felix,8.0
plateau vision,lushlife,6.9
mr. impossible,black dice,7.7
ruin 3,elite gymnastics,7.2
violet replacement,grouper,6.8
armor on ep,dawn richard,8.2
120 days ii,120 days,7.0
mtv unplugged,florence and the machine,5.9
back from the dead,chief keef,7.9
accelerando,vijay iyer trio,8.2
monnos,conan,8.0
time capsules ii,oberhofer,5.0
quakers,quakers,7.1
split cranium,split cranium,7.7
the lost entrance of the just,circle of ouroborus,8.2
live 1976,sandy bull & the rhythm ace,7.6
no1 2 look up 2,big baby gandhi,5.5
a wasteland companion,m. ward,6.3
let the people speak,grand duchy,3.8
nightmare on e street,fat trel,7.4
strange grey days,chains of love,6.6
rock and roll night club ep,mac demarco,7.2
boys & girls,alabama shakes,7.8
our love is hurting us ep,ooooo,5.7
dusk | subside,inverloch,6.7
much ado about ep,magic bullets,6.2
pink friday: roman reloaded,nicki minaj,6.7
de vermis mysteriis,high on fire,8.2
songs,rusko,6.7
an letah,janka nabay and the bubu gang,7.8
transistor rhythm,addison groove,7.3
a+e,graham coxon,6.7
iradelphic,clark,5.8
vattnet viskar,vattnet viskar,7.9
i don't want to die,ryan power,5.8
wonky,orbital,7.5
lowflows: the columbia anthology ('91-'93),firehose,7.9
young man in america,anas mitchell,7.8
new wild everywhere,great lake swimmers,5.7
other peoples problems,breton,4.9
kill for love,chromatics,8.7
year zero ost,black mountain,6.6
mouseman cloud,robert pollard,5.7
h.n.i.c. 3,prodigy,5.5
locked down,dr. john,7.5
spooky action at a distance,lotus plaza,8.4
acousmatic sorcery,willis earl beal,7.2
both lights,au,6.6
lightships,lightships,7.5
milo goes to compton,colleen green,6.7
zammuto,zammuto,8.0
hundred waters,hundred waters,8.1
happy to you,miike snow,5.8
come the thaw,worm ouroboros,7.4
grief pedigree,ka,7.7
taylor allderdice,wiz khalifa,6.3
awe naturale,theesatisfaction,7.5
choreography,weird dreams,7.6
ariettes oublies...,les discrets,6.5
viva hate,morrissey,7.3
seeds,georgia anne muldrow,7.9
illusion ep,poor moon,5.1
transverse,carter tutti void,7.5
don't think,the chemical brothers,8.2
folila,amadou & mariam,7.4
kenny dennis ep,serengeti,7.8
the revolution ep,retribution gospel choir,5.5
mdna,madonna,4.5
mixed emotions,tanlines,7.1
sonik kicks,paul weller,6.5
earth,black to comm,7.6
mirel wagner,mirel wagner,7.8
beak & claw,s / s / s,4.8
voices from the lake,voices from the lake,8.2
queen of the wave,pepe delux,5.0
the of tape vol. 2,odd future wolf gang kill them all,7.5
foreign body,mirrorring,7.9
imikuzushi,oren ambarchi | keiji haino | jim o'rourke,8.2
ice level,ava luna,7.3
rooms filled with light,fanfarlo,6.0
between the times and the tides,lee ranaldo,5.2
god's father,lil b,8.0
give you the ghost,polia,7.6
leaving atlanta,gentleman jesse,7.9
the host,the host,6.4
silent hour/golden mile ep,daniel rossen,8.0
lover motion ep,ben browning,5.6
canto arquiplago,dolphins into the future,5.7
yesterday was lived and lost,new build,7.7
pipe dreams,whirr,7.5
port of morrow,the shins,8.4
wreck,unsane,7.6
valentina,the wedding present,6.9
decade,mi ami,6.7
trevor jackson presents metal dance: industrial/post-punk/ebm classics and rarities 80 to 88,various artists,5.5
weed forestin',sentridoh,8.2
bogota rich: the prequel,gunplay,7.6
eternal turn of the wheel,drudkh,8.2
everyday grace,white car,6.8
baby,tribes,5.2
4eva n a day,big k.r.i.t.,6.8
closer ep,rimar,7.3
frying on this rock,white hills,6.4
pretty ugly,dva,6.4
form & control,the phenomenal handclap band,4.2
always,xiu xiu,7.3
where the sands turn to gold,azusa plane,8.5
the shadow gallery,primitive weapons,7.9
noctiluca,dunes,7.6
phdre,phdre,6.7
rocket juice and the moon,rocket juice & the moon,6.1
muscle car chronicles,curren$y,3.8
kingdoms,fort romeau,7.5
father creeper,spoek mathambo,5.7
limo,pretty good dance moves,4.7
we all raise our voices to the air (live songs 4.11-8.11),the decemberists,6.9
medicine show #13: black tape,madlib,6.1
jewelry,matthewdavid,6.7
spaced out,ketamines,7.0
brain pulse music,masaki batoh,6.0
ssss,vcmg,6.5
zoo,ceremony,5.4
the chap,the chap,7.0
faithful man,lee fields & the expressions,7.0
shangaan shake,various artists,7.7
love at the bottom of the sea,the magnetic fields,6.1
milk famous,white rabbits,5.6
careless world: rise of the last king,tyga,6.7
the aberrant years,feedtime,8.0
dispossession,mike wexler,7.8
wrecking ball,bruce springsteen,5.9
the clearing,bowerbirds,7.9
untitled ep,hodgy,6.7
king con,alex winston,7.4
scum.collapse.eradication,revenge,8.0
break it yourself,andrew bird,7.5
all of me,estelle,7.0
fatherland ep,mr. dream,5.7
ain't ain't ain't,tim fite,4.8
best behavior,dinowalrus,7.0
open your heart,the men,8.5
one second of love,nite jewel,7.1
bell hooks,bbu,7.8
the belbury tales,belbury poly,7.2
the minimal wave tapes vol. 2,various artists,6.7
ekstasis,julia holter,8.6
personality,scuba,8.1
possession,christian mistress,7.6
into the waves,sophia knapp,7.0
killing time,terry malts,6.9
sorrow and extinction,pallbearer,8.4
ghostory,school of seven bells,6.9
sounds from nowheresville,the ting tings,1.8
pre language,disappears,6.2
silica gel,bodyguard,5.2
how about i be me (and you be you)?,sinad o'connor,7.6
vee vee (remastered),archers of loaf,8.4
the keychain collection,gang colours,7.0
when you're gone ep,lapalux,7.4
toward the low sun,dirty three,6.8
the slideshow effect,memoryhouse,6.6
a victim of stars: 1982-2012,david sylvian,8.2
trst,trust,7.4
the end of that,plants and animals,5.0
put your back n 2 it,perfume genius,8.4
1966,karen dalton,8.0
corrosion of conformity,corrosion of conformity,7.6
splendor squalor,xray eyeballs,5.4
modern jester,aaron dilloway,7.7
parastrophics,mouse on mars,8.2
recollected,hood,8.5
audience of one,oren ambarchi,7.0
hairdresser blues,hunx,7.2
the something rain,tindersticks,8.1
the narrow garden,eyvind kang,7.5
go fly a kite,ben kweller,5.5
808 mafia,various artists,6.5
mr. m,lambchop,8.3
concerning the entrance into eternity,jim jarmusch,7.3
maraqopa,damien jurado,7.6
blood for the master,goatwhore,4.8
lilacs & champagne,lilacs & champagne,7.8
interstellar,frankie rose,8.4
generators,keith fullerton whitman,7.5
dub the world! actually remixed,la big vic,7.4
meltdown,mind spiders,7.7
reign of terror,sleigh bells,8.2
hive mind,ital,8.0
in ghostlike fading,my best fiend,6.2
misery wizard,pilgrim,7.2
i am gemini,cursive,4.7
visions,grimes,8.5
the broken man,matt elliott,7.1
the russian wilds,howlin rain,6.4
better to die on your feet than live on your knees,liberteer,7.8
existers,lucky dragons,4.8
animal joy,shearwater,6.9
trap back,gucci mane,7.8
the hotel sessions,the lemonheads,7.3
orcas,orcas,7.7
living room songs,lafur arnalds,4.5
kindred ep,burial,8.7
a sleep & a forgetting,islands,7.9
lixiviation,suzanne ciani,7.4
les voyages de l'me,alcest,6.9
arrow,heartless bastards,6.4
biokinetics,porter ricks,8.5
white flame,lil b,6.3
we are the works in progress,various artists,6.3
everything you always wanted to know about sea lions but were afraid to ask,sea lions,7.4
young and old,tennis,6.3
and never ending nights,loops of your heart,7.1
given to the wild,the maccabees,4.0
plumb,field music,7.3
evidence 12,carlos giffoni,7.6
ten$ion,die antwoord,4.2
year of the tiger,fucked up,7.5
melt,young magic,6.8
hotel amour,terranova,6.0
and they turned not when they went,imbogodom,6.8
the singles,goldfrapp,8.4
six cups of rebel,lindstrm,4.5
subject: matter,homeboy sandman,7.7
be the void,dr. dog,5.7
lineage,shigeto,6.8
le voyage dans la lune,air,5.7
live from the kitchen,yo gotti,5.6
after the graveyard,liam the younger,6.3
in,john talabot,8.5
blues funeral,mark lanegan band,5.9
planet high school,mux mool,6.7
feel the sound,imperial teen,6.2
paralytic stalks,of montreal,4.6
onwards to the wall ep,a place to bury strangers,5.8
keep it together,the doozer,5.8
man with potential,pete swanson,8.5
better luck next life,royal baths,6.4
instrumental university,araabmuzik,6.4
blondes,blondes,7.5
ester,trailer trash tracys,5.5
clay class,prinzhorn dance school,7.0
the horror,pop. 1280,7.5
itunes session,wilco,6.7
we will always be,windy & carl,7.4
no one can ever know,the twilight sad,7.4
tally ho! flying nun's greatest bits,various artists,7.6
they!live,benjamin damage & doc daneeka,6.1
old ideas,leonard cohen,7.4
rad times xpress iv,black bananas,7.8
i love you,jason urick,7.9
probably love,o f f love,2.9
tramp,sharon van etten,7.9
anthology: 1992 to 2012,underworld,7.0
936 remixes 12,peaking lights,7.0
earth has doors,wymond miles,7.1
la grande,laura gibson,7.4
born to die,lana del rey,5.5
strange weekend,porcelain raft,7.4
vacation ep,shlohmo,7.5
be strong,the 2 bears,7.3
astronaut status,future,7.1
habits & contradictions,schoolboy q,8.4
patience (after sebald),the caretaker,8.0
to solemn ash,rising,7.6
u&i,leila,6.2
feel me ep,evan voytas,3.3
nehru jackets,heems,6.5
hospitality,hospitality,7.4
america give up,howler,6.0
mu.zz.le,gonjasufi,7.8
concealer ep,jacques greene,6.7
file under sacred music: early singles 1978-1981,the cramps,8.0
wilson semiconductors,the howling hex,5.4
pop ambient 2012,various artists,4.5
clear heart full eyes,craig finn,6.0
furthur,dropxlife,6.2
resolution,lamb of god,3.9
the lion's roar,first aid kit,7.6
amaranthine,richard youngs,7.0
attack on memory,cloud nothings,8.6
dirteetv.com,dizzee rascal,7.0
the stars are indifferent to astronomy,nada surf,4.4
vodka & ayahuasca,gangrene,7.1
hubble drums,hubble,7.3
something,chairlift,8.0
sxlnd ep,machinedrum,6.9
unemployed,alog,7.9
praktica,young l,7.1
back on time,plug,6.5
headcage ep,matthew dear,6.8
fallen empires,snow patrol,4.8
kinks in mono,the kinks,8.5
freermasonry,wold,8.3
dimensional rip 7: thee physical remixes,pictureplane,5.0
voyageur,kathleen edwards,6.4
cyrk,cate le bon,7.6
friend of the people,lupe fiasco,4.8
iron balls of steel,loincloth,7.9
dark matters,expensive looks,6.3
fuck da city up,t.i.,7.1
evolve or be extinct,wiley,7.2
hymns,cardinal,6.4
blue dream & lean,juicy j,5.7
future this,the big pink,5.2
unexpected victory,raekwon,6.0
it's the arps,todd terje,7.6
natural traits,ernest gonzales,7.4
morning & sunrise,jakob olausson,7.4
rich forever,rick ross,8.2
journey of the deep sea dweller i,drexciya,8.7
inhale c-4 $$$$$,bebetune$,3.8
fabriclive 61,pinch,7.5
five years with the sun ep,arrange,7.2
alone iii: the pinkerton years,rivers cuomo,7.3
ovaldna,oval,8.3
slime flu 2,vado,7.2
live at artists space,mars,6.8
rush hour presents amsterdam all stars,various artists,6.4
live at the paramount,nirvana,8.8
henge beat,total control,7.8
shadows ep,floating points,7.2
escort,escort,7.7
black cocaine ep,mobb deep,5.4
the dreamer/the believer,common,7.6
elemental parts 1 & 2,demdike stare,7.9
bobby charles,bobby charles,8.6
items,household,7.3
vienna blue,tin man,6.7
box set,neutral milk hotel,9.5
free again: the 1970 sessions,alex chilton,7.8
black flute,keepaway,4.7
glimmer,jacaszek,7.7
themes for an imaginary film,symmetry,8.1
bestival live 2011,the cure,5.8
back $ellin' crack,squadda b,7.0
jet world order,jet life,6.7
spills out,pterodactyl,6.6
love what happened here ep,james blake,7.9
merry exmas & suck my dick,mr. muthafuckin exquire,7.2
i want what you want,jennifer o'connor,7.3
stay asleep (regression vol. 2),nate young,7.5
let's go eat the factory,guided by voices,6.9
purple naked ladies,the internet,6.0
fabriclive 60,brodinski,7.4
both ways open jaws,the d,7.5
vantaa,vladislav delay,6.8
echoes of silence,the weeknd,8.1
thug motivation 103: hustlerz ambition,jeezy,6.7
 void,sunn o))),7.5
grimm reality,dimlite,6.7
tragedy & geometry,steve hauschildt,7.4
lioness: hidden treasures,amy winehouse,6.3
tago mago [40th anniversary edition],can,10.0
darkside ep,darkside,8.0
live music,the strange boys,6.2
the award tour ep,mike g,5.5
hdcd box set,this mortal coil,9.0
emika,emika,7.4
blue slide park,mac miller,1.0
bambara mystic soul: the raw sound of burkina faso 1974-1979,various artists,8.5
dust collision,kate wax,7.3
the second annual report of throbbing gristle,throbbing gristle,8.6
stage whisper,charlotte gainsbourg,6.8
campus martius,keep shelly in athens,6.9
the roy tapes,wives,6.7
so many things,eddy current suppression ring,7.4
undun,the roots,7.3
tumble bee,laura veirs,7.5
part iv,fred falke,6.5
drawing of threes,desertshore,6.9
we bought a zoo ost,jnsi,7.0
yamantaka // sonic titan,yamantaka // sonic titan,8.2
kiss & tell ep,kid sister,5.2
daydream repeater,co la,6.2
quilt,quilt,7.2
el camino,the black keys,7.4
camp,childish gambino,1.6
radiant door ep,crystal stilts,7.4
radioactive,yelawolf,6.5
ersatz g.b.,the fall,2.2
works: selected remixes 2006-2010,radio slave,6.9
